"","addr_state","grade","year(issue_d)","sum(loan_amnt)","sum(total_pymnt)","mean(int_rate)","mean(UNEMP_RATE_ISSUE_DT)","mean(AGE)","mean(fico_range_low)"
"1388","NV","B",2015,16868775,12383351.8983633,10.0327337110482,6.71246458923513,NA,687.942634560907
"1389","NV","C",2008,7600,7004.5068137268,11.69,5.5,1126,682.5
"1390","NV","C",2009,172650,193933.860756106,13.3605263157895,11.8315789473684,839.315789473684,691.052631578947
"1391","NV","C",2010,164975,171796.023900283,13.4072222222222,13.5388888888889,898.111111111111,691.944444444444
"1392","NV","C",2011,317675,366518.41121807,13.923,12.9825,838.2,682.375
"1393","NV","C",2012,1809050,2051962.315394,15.2568421052632,10.9280701754386,794.070175438596,680.233918128655
"1394","NV","C",2013,4671450,5116211.275702,15.4392592592593,9.4683950617284,722.612345679012,681.703703703704
"1395","NV","C",2014,7690500,7866252.10976268,14.103692077728,7.8627802690583,653.692077727952,680.687593423019
"1396","NV","C",2015,13586475,10152018.271269,13.2491896407686,6.74878863826232,NA,682.126148705096
"1397","NV","D",2008,74100,38909.2722092563,13.5025,6.15,387.5,691.25
"1398","NV","D",2009,57175,56528.7729365748,14.81125,10.6625,581.25,676.25
"1399","NV","D",2010,69600,78227.4593886687,14.7,13.5,697,682.222222222222
"1400","NV","D",2011,250850,221774.616549654,16.0833333333333,13.0125,616.708333333333,674.166666666667
"1401","NV","D",2012,941425,1115265.531732,18.2230985915493,10.8535211267606,NA,670.56338028169
"1402","NV","D",2013,2072275,2217266.111002,18.7141452991453,9.48504273504273,NA,678.076923076923
"1403","NV","D",2014,3841875,3971445.41838098,17.0570637119114,7.85650969529086,626.14404432133,677.506925207756
"1404","NV","D",2015,6463650,4966410.19178656,16.6529037800687,6.7860824742268,NA,679.656357388316
"1405","NV","E",2009,58700,65564.7754221355,16.6575,10.975,1193.5,686.25
"1406","NV","E",2011,52800,60742.4162581531,18.778,12.96,463.2,673
"1407","NV","E",2012,225025,288375.946956,20.955,10.9142857142857,808.214285714286,674.642857142857
"1408","NV","E",2013,545575,538421.271904,21.6874545454545,9.42,NA,675.272727272727
"1409","NV","E",2014,1148375,1196676.91386885,20.444,7.86636363636364,NA,678.409090909091
"1410","NV","E",2015,2104025,1614722.61747366,19.0465030674847,6.75644171779141,NA,680.245398773006
"1411","NV","F",2009,28200,31302.421434636,18.6666666666667,12.8,487.333333333333,685
"1412","NV","F",2011,5000,6190.8647219045,21.36,13.2,519,660
"1413","NV","F",2013,114500,110617.181971,23.8641666666667,9.24166666666667,694.833333333333,669.583333333333
"1414","NV","F",2014,339225,379042.361056654,24.2228571428571,7.94285714285714,638.8,676.428571428571
"1415","NV","F",2015,324925,222535.015493388,23.5193333333333,6.81666666666667,NA,671.666666666667
"1416","NV","G",2009,20000,26869.3478647198,20.17,12.6,1065,660
"1417","NV","G",2014,9100,7136.98,25.815,7.6,548,687.5
"1418","NV","G",2015,34725,32810.8300656628,26.6366666666667,6.73333333333333,446.333333333333,675
"1419","NY","A",2007,23350,25214.5117632335,7.9075,4.775,632,758.75
"1420","NY","A",2008,110550,115067.219705309,8.18,5.42380952380952,830.238095238095,754.285714285714
"1421","NY","A",2009,654225,714235.585977001,8.74538461538462,8.52307692307692,830.758241758242,756.868131868132
"1422","NY","A",2010,2352850,2394703.09227033,7.21683397683398,8.54285714285714,840.664092664093,751.776061776062
"1423","NY","A",2011,4778675,5072696.41367343,7.10551401869159,8.29813084112149,809.659813084112,747.07476635514
"1424","NY","A",2012,11493450,12022162.426042,7.63527483124397,8.46981677917069,NA,741.894889103182
"1425","NY","A",2013,19226375,20835810.319305,7.67605263157895,7.4734520123839,800.598297213622,732.701238390093
"1426","NY","A",2014,42546050,42900965.7164254,7.45774182561308,6.2358310626703,744.227520435967,720.943460490463
"1427","NY","A",2015,79870225,56773647.8918968,6.93005630221576,5.23343625136215,NA,719.567744278968
"1428","NY","B",2007,157875,139284.719827873,9.27090909090909,4.81818181818182,929.909090909091,737.272727272727
"1429","NY","B",2008,456050,425884.24445383,10.3309090909091,5.44090909090909,755.068181818182,720.340909090909
"1430","NY","B",2009,1526525,1670288.92187965,11.7835251798561,8.72158273381295,791.798561151079,728.597122302158
"1431","NY","B",2010,2710475,2891071.63776221,10.7778244274809,8.59923664122137,NA,718.759541984733
"1432","NY","B",2011,4488425,4970601.27423412,11.1023178807947,8.31501103752759,840.988962472406,705.485651214128
"1433","NY","B",2012,17917800,19452918.249764,12.1241128010139,8.42680608365019,NA,698.282636248416
"1434","NY","B",2013,41167400,45461632.980082,11.811312753352,7.52413470533209,781.539133146243,695.240099781728
"1435","NY","B",2014,58916325,61016447.5020967,11.1944874022589,6.28922675933971,NA,692.55212858384
"1436","NY","B",2015,95414075,68996457.3603107,10.0493656225322,5.21251645169782,NA,691.178599631482
"1437","NY","C",2007,76800,86236.2475304936,10.6725,4.8125,1061.75,692.5
"1438","NY","C",2008,350100,355533.905331198,11.797619047619,5.4,933.761904761905,687.142857142857
"1439","NY","C",2009,1071825,1200464.06110558,13.4191228070175,8.53771929824561,NA,695.30701754386
"1440","NY","C",2010,1972250,2247595.51431815,13.559375,8.56490384615385,NA,687.668269230769
"1441","NY","C",2011,1921575,2074841.37079229,13.8669339622642,8.30707547169811,NA,683.584905660377
"1442","NY","C",2012,10309975,11497219.721163,15.205133037694,8.42527716186253,NA,680.449002217295
"1443","NY","C",2013,26890950,30003736.962992,15.3435678620064,7.53340898774399,NA,684.74126191557
"1444","NY","C",2014,45582300,46924751.8195997,14.0882356091031,6.26149933065596,NA,683.293172690763
"1445","NY","C",2015,79160150,58186522.4305503,13.2339720619496,5.23495293045855,NA,684.669754023687
"1446","NY","D",2007,89125,101423.886987437,12.4177777777778,4.86666666666667,811.777777777778,676.111111111111
"1447","NY","D",2008,178850,193732.671298436,13.3952941176471,5.48823529411765,930.235294117647,682.941176470588
"1448","NY","D",2009,876050,1006492.98874518,14.9564864864865,8.57837837837838,NA,685.810810810811
"1449","NY","D",2010,1426750,1641998.54094888,15.2986666666667,8.59166666666667,834.508333333333,675.708333333333
"1450","NY","D",2011,1108325,1272223.66381958,16.136814159292,8.30088495575221,774.725663716814,673.451327433628
"1451","NY","D",2012,7737650,8733052.442548,18.2231751824818,8.42025547445255,NA,671.998175182482
"1452","NY","D",2013,14864225,16483812.45003,18.6709194583036,7.54504632929437,NA,679.52245188881
"1453","NY","D",2014,20957900,21219706.4194806,17.0366250678242,6.24877916440586,NA,678.654367878459
"1454","NY","D",2015,33385025,24907955.7464549,16.639335753176,5.25099818511797,NA,681.4555353902
"1455","NY","E",2007,109700,94776.2592409605,14.0666666666667,4.83333333333333,959,680.833333333333
"1456","NY","E",2008,66000,75806.6904026961,15.508,5.74,699.6,664
"1457","NY","E",2009,256000,301497.043927139,16.5495,8.585,885.75,684.25
"1458","NY","E",2010,453800,497588.86929059,16.9248275862069,8.61724137931034,692.586206896552,673.965517241379
"1459","NY","E",2011,404800,475593.970889512,18.2414285714286,8.27142857142857,874.428571428571,668.035714285714
"1460","NY","E",2012,1693875,2043466.610413,20.7603488372093,8.40813953488372,836.558139534884,669.476744186047
"1461","NY","E",2013,3377475,3778642.643503,21.6168604651163,7.49505813953488,NA,676.206395348837
"1462","NY","E",2014,7443950,7712305.23516613,20.3337482900137,6.2984952120383,NA,677.934336525308
"1463","NY","E",2015,9673750,6970033.96508752,19.1322166246851,5.27392947103275,NA,681.316120906801
"1464","NY","F",2007,31250,33855.768602062,15.33,4.7,244,662.5
"1465","NY","F",2008,58000,45201.7875226185,16.5433333333333,5.6,679.666666666667,666.666666666667
"1466","NY","F",2009,82675,106242.00823245,18.51625,8.675,836.75,675.625
"1467","NY","F",2010,81000,84973.7004972602,18.614,8.74,828,670
"1468","NY","F",2011,60200,71494.5493682107,20.5333333333333,8.31666666666667,832.333333333333,663.333333333333
"1469","NY","F",2012,353950,413050.33642,23.0115384615385,8.43846153846154,844.538461538462,662.307692307692
"1470","NY","F",2013,535625,650541.221861,23.90296875,7.375,707.15625,676.953125
"1471","NY","F",2014,1803850,1906946.80141877,24.1739903846154,6.31057692307692,667.216346153846,676.298076923077
"1472","NY","F",2015,1292500,857645.616728507,23.48125,5.22205882352941,422.220588235294,676.433823529412
"1473","NY","G",2009,38350,37632.1432210379,20.66,8.8,746.5,665
"1474","NY","G",2010,74000,98028.1381390908,19.95,8.53333333333333,953.666666666667,663.333333333333
"1475","NY","G",2012,24250,27997.59114,24.89,8.6,243,660
"1476","NY","G",2013,70000,87849.57231,25.815,7.3,593,677.5
"1477","NY","G",2014,270300,272671.950006627,25.8345454545455,6.09090909090909,576.590909090909,676.818181818182
"1478","NY","G",2015,161700,150870.807116874,26.7961904761905,5.26666666666667,423.52380952381,680.238095238095
"1479","OH","A",2007,5000,5459.6362231093,7.75,5.7,608,760
"1480","OH","A",2008,92675,96660.1072925448,8.40857142857143,6.96428571428571,953.857142857143,756.785714285714
"1481","OH","A",2009,329350,360342.514901696,8.44090909090909,10.5,919.886363636364,756.818181818182
"1482","OH","A",2010,627175,652051.23831656,7.21269230769231,10.05,801.794871794872,751.282051282051
"1483","OH","A",2011,1331750,1412499.99136082,6.92987577639752,8.77204968944099,853.95652173913,750.993788819876
"1484","OH","A",2012,3078750,3279315.134064,7.56962457337884,7.32320819112628,NA,744.249146757679
"1485","OH","A",2013,7347500,7991227.093482,7.77957142857143,7.25816326530612,822.142857142857,730.183673469388
"1486","OH","A",2014,15227250,15587622.7487364,7.46734246575342,5.61561643835616,732.479452054794,721.27397260274
"1487","OH","A",2015,31723800,22440285.0820234,6.89517662450938,4.88587003924989,551.65721761884,719.337112952464
"1488","OH","B",2008,121800,133894.270313159,10.5788888888889,6.6,949.777777777778,734.444444444444
"1489","OH","B",2009,526350,597635.546163821,11.8245833333333,10.5958333333333,813.875,723.4375
"1490","OH","B",2010,714900,787428.483106933,10.5894666666667,10.1906666666667,859.36,717
"1491","OH","B",2011,1273925,1418273.88504709,11.1378947368421,8.71184210526316,NA,705.296052631579
"1492","OH","B",2012,5119625,5643874.759227,12.0611538461538,7.30708502024291,796.878542510121,698.572874493927
"1493","OH","B",2013,16055375,17850818.9054,11.7848824451411,7.28973354231975,790.651253918495,695.493730407523
"1494","OH","B",2014,19980175,21059488.2855512,11.194216374269,5.70994152046784,734.190643274854,691.637426900585
"1495","OH","B",2015,34116600,24872804.5371799,10.0018243243243,4.87449324324324,515.900337837838,688.927364864865
"1496","OH","C",2008,153975,166135.850627398,12.1935714285714,7.25,795.5,688.571428571429
"1497","OH","C",2009,334075,357265.27755707,13.4005,10.665,826.975,691.875
"1498","OH","C",2010,444025,504638.474873458,13.562037037037,10.0555555555556,858.907407407407,687.12962962963
"1499","OH","C",2011,490375,571617.8040624,13.8883928571429,8.79642857142857,908.089285714286,680.803571428571
"1500","OH","C",2012,3105450,3537527.910061,15.215223880597,7.31231343283582,766.518656716418,680.522388059701
"1501","OH","C",2013,9203575,10439873.978451,15.3882281553398,7.28956310679612,766.138349514563,683.452669902913
"1502","OH","C",2014,16125500,16700895.5568023,14.0765491525424,5.67084745762712,698.48406779661,682.389830508475
"1503","OH","C",2015,26765800,20049447.147289,13.2684453441296,4.87947368421053,NA,683.042510121457
"1504","OH","D",2008,110325,127275.144358021,13.05,6.11111111111111,977.333333333333,671.666666666667
"1505","OH","D",2009,219350,260529.486596583,15.0155,10.415,776,684.5
"1506","OH","D",2010,209050,222378.817511988,15.2165217391304,10.1173913043478,825.826086956522,671.95652173913
"1507","OH","D",2011,344525,401456.643143777,16.2755882352941,8.76176470588235,808.647058823529,676.764705882353
"1508","OH","D",2012,1820525,2125481.880723,18.240078125,7.29765625,805.0390625,670.546875
"1509","OH","D",2013,4261525,4647958.402699,18.7026036866359,7.32119815668203,NA,679.55069124424
"1510","OH","D",2014,7176600,7535396.49408591,17.0116617210682,5.66958456973294,682.498516320475,676.973293768546
"1511","OH","D",2015,12463425,9500022.45547633,16.6453345388788,4.89575045207957,494.973779385172,678.675406871609
"1512","OH","E",2008,35450,38663.1021389291,14.58,6.33333333333333,1014,671.666666666667
"1513","OH","E",2009,67725,68070.8366412189,16.2442857142857,10.4571428571429,791.142857142857,677.142857142857
"1514","OH","E",2010,108350,122491.181366639,16.53,9.95,867.333333333333,667.5
"1515","OH","E",2011,79875,83074.7865693429,18.6933333333333,8.48333333333333,542.666666666667,666.666666666667
"1516","OH","E",2012,381300,464565.805447,20.5922727272727,7.34090909090909,753.545454545455,667.272727272727
"1517","OH","E",2013,647825,748028.649782,21.5715909090909,7.31136363636364,684.681818181818,676.079545454545
"1518","OH","E",2014,2123800,2177115.97475093,20.3674429223744,5.68538812785388,NA,676.986301369863
"1519","OH","E",2015,3543125,2712967.7766822,19.0770989761092,4.89590443686007,453.232081911263,678.617747440273
"1520","OH","F",2008,7500,2664.1,16.33,6.8,304,665
"1521","OH","F",2009,39000,50692.9602775277,18.055,10.65,1005,665
"1522","OH","F",2010,25000,31540.3938708423,18.3,10.9,790,750
"1523","OH","F",2011,9200,9168.0989575442,20.94,8.5,625.5,670
"1524","OH","F",2012,57000,69518.22617,23.12,7.3,406,661.666666666667
"1525","OH","F",2013,164800,151025.009394,23.9665,7.165,NA,681.5
"1526","OH","F",2014,485250,543578.545717698,24.3094117647059,5.67205882352941,646.735294117647,674.632352941176
"1527","OH","F",2015,460450,337536.219247421,23.4434090909091,4.88181818181818,438.704545454545,677.727272727273
"1528","OH","G",2012,24575,29224.38271,24.89,7.4,304,660
"1529","OH","G",2014,82900,47317.7477065478,25.8042857142857,5.74285714285714,495.571428571429,682.142857142857
"1530","OH","G",2015,49225,33398.8200000699,26.9814285714286,4.91428571428571,477.857142857143,668.571428571429
"1531","OK","A",2008,15300,17142.7004539533,9.25666666666667,4.5,770.333333333333,743.333333333333
"1532","OK","A",2009,28600,32035.7497146487,8.86666666666667,6.26666666666667,770.5,750
"1533","OK","A",2010,161450,175311.461070252,7.56526315789474,6.81052631578947,658.473684210526,758.157894736842
"1534","OK","A",2011,375250,395793.48579885,7.130625,5.80416666666667,795.8125,749.583333333333
"1535","OK","A",2012,739475,781470.507995,7.53106666666667,5.23733333333333,784.933333333333,742.466666666667
"1536","OK","A",2013,2246750,2371728.337981,7.77228187919463,5.21073825503356,742.926174496644,730.503355704698
"1537","OK","A",2014,3847800,3906131.64859162,7.45312949640288,4.38920863309353,705.424460431655,722.086330935252
"1538","OK","A",2015,8168475,5943915.51168187,6.8652705061082,4.3738219895288,535.366492146597,720.968586387435
"1539","OK","B",2008,37500,33144.1714802573,10.866,4.02,845.4,725
"1540","OK","B",2009,115250,111720.596313691,11.5530769230769,6.70769230769231,798.384615384615,720.769230769231
"1541","OK","B",2010,253600,289726.370625704,10.8865217391304,6.75217391304348,840.434782608696,712.608695652174
"1542","OK","B",2011,348200,386060.198380008,10.9809090909091,5.82727272727273,812.757575757576,706.969696969697
"1543","OK","B",2012,1713350,1861340.391948,12.0022929936306,5.20509554140127,NA,697.070063694268
"1544","OK","B",2013,5256200,5818044.19908,11.7753071253071,5.22334152334152,NA,696.965601965602
"1545","OK","B",2014,5684975,5968618.60453552,11.2049217002237,4.45346756152125,735.498881431767,692.192393736018
"1546","OK","B",2015,9947575,7186041.22175344,10.1094594594595,4.38587223587224,NA,691.719901719902
"1547","OK","C",2008,23000,16773.9287764142,11.56,4,320.5,720
"1548","OK","C",2009,84850,102007.131362378,13.425,6.4125,974,698.75
"1549","OK","C",2010,42500,51460.4075751623,13.7028571428571,6.75714285714286,909,689.285714285714
"1550","OK","C",2011,160950,156197.634299243,14.025,5.81666666666667,695.5,690.277777777778
"1551","OK","C",2012,884850,958127.438353,15.3024050632911,5.20253164556962,727.443037974684,681.582278481013
"1552","OK","C",2013,2796075,3097694.547917,15.3715625,5.22232142857143,NA,684.419642857143
"1553","OK","C",2014,4859150,4922836.74445651,14.1136626506024,4.41084337349398,656.228915662651,682.192771084337
"1554","OK","C",2015,8989650,6831790.14718303,13.2809296148738,4.37370517928287,NA,683.725099601594
"1555","OK","D",2009,52500,60056.1327715457,15.2425,6.8,860,720
"1556","OK","D",2010,46250,56896.79956124,14.8075,6.7,913.5,675
"1557","OK","D",2011,91925,109226.794096709,16.3866666666667,5.74444444444444,886.222222222222,668.888888888889
"1558","OK","D",2012,518875,592332.432075,18.0925,5.21363636363636,770.704545454545,670
"1559","OK","D",2013,1212150,1304966.049538,18.6189473684211,5.22631578947368,675.640350877193,680.394736842105
"1560","OK","D",2014,2084625,2139555.66886687,17.0534831460674,4.37865168539326,NA,678.567415730337
"1561","OK","D",2015,4409775,3363814.31866798,16.6165352112676,4.37352112676056,NA,682.619718309859
"1562","OK","E",2009,43000,37360.9782806132,16.855,6.8,426.5,677.5
"1563","OK","E",2010,25000,32507.5436182639,17.93,6.5,1096,675
"1564","OK","E",2011,26800,30592.9119861336,18.23,5.85,412,665
"1565","OK","E",2012,92825,98883.71177,20.888,5.18,876.2,670
"1566","OK","E",2013,197975,257836.548667,21.2505555555556,5.23888888888889,923.444444444444,672.222222222222
"1567","OK","E",2014,470300,508694.07996406,20.0296296296296,4.33148148148148,696.240740740741,679.074074074074
"1568","OK","E",2015,1021000,705187.940022164,18.99125,4.37840909090909,NA,677.329545454545
"1569","OK","F",2010,2000,2176.46,19.13,7.1,638,675
"1570","OK","F",2013,32025,44087.379889,24.194,5.18,882.2,675
